urls,title,brand,price,discount,category,category2,category3,category4,category5,category6,category7,persuasion
https://www.trekpleister.nl/knoppers-mini-s/p/1971810linkid=20170828,,,,,,,,,,,,
https://www.trekpleister.nl/peijnenburg-naturel-ontbijtkoek/p/3096038linkid=20170829,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=2459696+or+2459703,,,,,,,,,,,,
https://www.trekpleister.nl/oreo-uitdeelverpakking/p/4037783linkid=20170831,,,,,,,,,,,,
https://www.trekpleister.nl/la-vache-qui-rit-cheez-dippers/p/985727linkid=20170832,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=2975995+or+3443658+or+2976002,,,,,,,,,,,,
https://www.trekpleister.nl/chio-party-mix-original/p/2708000linkid=20170834,,,,,,,,,,,,
https://www.trekpleister.nl/doritos-multipak-bits/p/1282149linkid=20170835,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=Trust+koptelefoon,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=Trust+draadloze+muis,,,,,,,,,,,,
https://www.trekpleister.nl/linkid=20170838,,,,,,,,,,,,
https://www.trekpleister.nl/searchtext=puzzelboek,,,,,,,,,,,,
https://www.trekpleister.nl/alpina-waterkoker/p/413915/linkid=20170846,,,,,,,,,,,,
https://www.trekpleister.nl/alpina-staafmixerset/p/4140214linkid=20170847,,,,,,,,,,,,
https://www.trekpleister.nl/a/386/fleuril-wasmiddel-2-voor-9.00sort=score,,,,,,,,,,,,
https://www.trekpleister.nl/watshome-kruimelzuiger/p/3611280linkid=20170849,,,,,,,,,,,,
https://www.trekpleister.nl/a/385/silan-soft-oils-2-voor-3.00sort=score,,,,,,,,,,,,
https://www.trekpleister.nl/trekpleister-ultra-absorberend-keukenpapier/p/1516089linkid=20170854,,,,,,,,,,,,
https://www.trekpleister.nl/a/408/gratis-vanish-oxi-action-goldsort=score,,,,,,,,,,,,
